Year,Month,State,Species,Metric Tons,Pounds,$
1995,Apr,Florida West Coast,GRUNTS,37.6,"82,834","62,981"
1996,Apr,Florida West Coast,GRUNTS,13.9,"30,587","27,066"
1997,Apr,Florida West Coast,GRUNTS,11.2,"24,763","22,245"
1998,Apr,Florida West Coast,GRUNTS,18.5,"40,753","33,572"
1999,Apr,Florida West Coast,GRUNTS,27.4,"60,308","39,394"
2000,Apr,Florida West Coast,GRUNTS,30.7,"67,640","54,001"
2001,Apr,Florida West Coast,GRUNTS,48.8,"107,584","77,299"
2002,Apr,Florida West Coast,GRUNTS,30.1,"66,342","39,668"
2003,Apr,Florida West Coast,GRUNTS,20.9,"46,062","33,992"
2004,Apr,Florida West Coast,GRUNTS,19.3,"42,465","32,999"
2005,Apr,Florida West Coast,GRUNTS,17.6,"38,771","32,203"
2006,Apr,Florida West Coast,GRUNTS,4.3,"9,492","8,208"
2007,Apr,Florida West Coast,GRUNTS,2.5,"5,585","5,157"
2008,Apr,Florida West Coast,GRUNTS,11,"24,142","22,501"
2009,Apr,Florida West Coast,GRUNTS,13,"28,663","27,774"
2010,Apr,Florida West Coast,GRUNTS,11,"24,285","22,205"
2011,Apr,Florida West Coast,GRUNTS,20.7,"45,536","38,765"
2012,Apr,Florida West Coast,GRUNTS,30.2,"66,567","51,563"
2013,Apr,Florida West Coast,GRUNTS,28.2,"62,082","63,866"
2014,Apr,Florida West Coast,GRUNTS,11.8,"25,909","28,393"
2015,Apr,Florida West Coast,GRUNTS,10.2,"22,504","29,845"
2016,Apr,Florida West Coast,GRUNTS,9,"19,742","25,897"
2000,Apr,Louisiana,GRUNTS,0.1,118,65
2001,Apr,Louisiana,GRUNTS,0,62,37
2002,Apr,Louisiana,GRUNTS,0.1,187,96
2004,Apr,Louisiana,GRUNTS,0,47,15
1990,May,Florida West Coast,GRUNTS,16.8,"36,977","13,902"
1991,May,Florida West Coast,GRUNTS,34.2,"75,501","30,082"
1992,May,Florida West Coast,GRUNTS,30.8,"67,874","28,793"
1993,May,Florida West Coast,GRUNTS,27,"59,488","27,794"
1994,May,Florida West Coast,GRUNTS,45.8,"100,867","41,693"
1995,May,Florida West Coast,GRUNTS,38.1,"84,000","52,616"
1996,May,Florida West Coast,GRUNTS,28.5,"62,892","46,206"
