Year,Month,State,Species,Metric Tons,Pounds,$
1994,Jan,Florida West Coast,"SHARK, SHORTFIN MAKO",0.4,783,991
1995,Jan,Florida West Coast,"SHARK, SHORTFIN MAKO",0.7,"1,637","1,418"
1996,Jan,Florida West Coast,"SHARK, SHORTFIN MAKO",2.1,"4,630","4,704"
1997,Jan,Florida West Coast,"SHARK, SHORTFIN MAKO",0.5,"1,159","1,178"
1998,Jan,Florida West Coast,"SHARK, SHORTFIN MAKO",1.4,"3,022","3,505"
1999,Jan,Florida West Coast,"SHARK, SHORTFIN MAKO",0.2,498,602
2000,Jan,Florida West Coast,"SHARK, SHORTFIN MAKO",0.4,910,904
2001,Jan,Florida West Coast,"SHARK, SHORTFIN MAKO",0.9,"2,048","2,392"
2002,Jan,Florida West Coast,"SHARK, SHORTFIN MAKO",0.1,202,163
2003,Jan,Florida West Coast,"SHARK, SHORTFIN MAKO",0.7,"1,435","1,124"
2004,Jan,Florida West Coast,"SHARK, SHORTFIN MAKO",0.5,"1,069","1,077"
2005,Jan,Florida West Coast,"SHARK, SHORTFIN MAKO",0.8,"1,784","1,616"
2006,Jan,Florida West Coast,"SHARK, SHORTFIN MAKO",1,"2,228","2,060"
2007,Jan,Florida West Coast,"SHARK, SHORTFIN MAKO",0.3,634,531
2009,Jan,Florida West Coast,"SHARK, SHORTFIN MAKO",0.5,"1,055","1,078"
2010,Jan,Florida West Coast,"SHARK, SHORTFIN MAKO",0.9,"2,083","2,005"
2013,Jan,Florida West Coast,"SHARK, SHORTFIN MAKO",0.6,"1,298","1,407"
2001,Jan,Florida West Coast,"SHARK, SILKY",0.2,374,137
2002,Jan,Florida West Coast,"SHARK, SILKY",0,60,22
2005,Jan,Florida West Coast,"SHARK, SPINNER",5.5,"12,074","3,537"
1997,Jan,Florida West Coast,"SHARK, TIGER",0.1,261,108
2002,Jan,Florida West Coast,"SHARK, TIGER",0.1,175,76
1990,Jan,Florida West Coast,SHARKS,200.6,"442,195","203,871"
1991,Jan,Florida West Coast,SHARKS,102,"224,760","244,955"
1992,Jan,Florida West Coast,SHARKS,122.8,"270,748","270,542"
1993,Jan,Florida West Coast,SHARKS,28.1,"61,964","151,350"
1994,Jan,Florida West Coast,SHARKS,41,"90,305","119,295"
1995,Jan,Florida West Coast,SHARKS,77.5,"170,827","209,527"
1996,Jan,Florida West Coast,SHARKS,48.5,"106,946","239,712"
1997,Jan,Florida West Coast,SHARKS,66.3,"146,060","217,547"
1998,Jan,Florida West Coast,SHARKS,31,"68,237","111,063"
1999,Jan,Florida West Coast,SHARKS,20.2,"44,622","52,479"
2000,Jan,Florida West Coast,SHARKS,32.6,"71,921","97,620"
2001,Jan,Florida West Coast,SHARKS,22.2,"49,025","191,295"
2002,Jan,Florida West Coast,SHARKS,20.1,"44,333","163,992"
2003,Jan,Florida West Coast,SHARKS,27.6,"60,790","199,641"
2004,Jan,Florida West Coast,SHARKS,61.9,"136,444","215,162"
2005,Jan,Florida West Coast,SHARKS,23.2,"51,229","270,070"
2006,Jan,Florida West Coast,SHARKS,33.9,"74,670","306,775"
2007,Jan,Florida West Coast,SHARKS,27,"59,596","197,582"
2008,Jan,Florida West Coast,SHARKS,0,10,28
2009,Jan,Florida West Coast,SHARKS,22.8,"50,196","65,850"
2010,Jan,Florida West Coast,SHARKS,8.2,"18,012","20,472"
2011,Jan,Florida West Coast,SHARKS,2.1,"4,527","5,605"
2012,Jan,Florida West Coast,SHARKS,0.3,652,678
2013,Jan,Florida West Coast,SHARKS,1.4,"3,034","8,560"
2014,Jan,Florida West Coast,SHARKS,5.9,"12,949","9,649"
2015,Jan,Florida West Coast,SHARKS,11.2,"24,744","29,923"
2016,Jan,Florida West Coast,SHARKS,6.7,"14,820","13,333"
1999,Jan,Louisiana,"SHARK, BLACKTIP",98.5,"217,144","68,532"
2000,Jan,Louisiana,"SHARK, BLACKTIP",87.3,"192,365","60,864"
2001,Jan,Louisiana,"SHARK, BLACKTIP",92.3,"203,493","64,337"
2002,Jan,Louisiana,"SHARK, BLACKTIP",52.2,"115,081","29,402"
2003,Jan,Louisiana,"SHARK, BLACKTIP",44.6,"98,224","26,178"
2004,Jan,Louisiana,"SHARK, BLACKTIP",45,"99,234","21,816"
2002,Jan,Louisiana,"SHARK, LEMON",0.1,113,150
2002,Jan,Louisiana,"SHARK, LONGFIN MAKO",0.1,165,119
1991,Jan,Louisiana,"SHARK, SHORTFIN MAKO",1.1,"2,375","1,652"
1992,Jan,Louisiana,"SHARK, SHORTFIN MAKO",0.4,874,639
1993,Jan,Louisiana,"SHARK, SHORTFIN MAKO",1.5,"3,385","2,580"
1994,Jan,Louisiana,"SHARK, SHORTFIN MAKO",0.9,"2,079","1,676"
1995,Jan,Louisiana,"SHARK, SHORTFIN MAKO",1.2,"2,707","2,274"
1996,Jan,Louisiana,"SHARK, SHORTFIN MAKO",5.2,"11,506","4,154"
1997,Jan,Louisiana,"SHARK, SHORTFIN MAKO",0.3,730,486
1998,Jan,Louisiana,"SHARK, SHORTFIN MAKO",0.4,866,666
1999,Jan,Louisiana,"SHARK, SHORTFIN MAKO",0.7,"1,641","1,436"
2000,Jan,Louisiana,"SHARK, SHORTFIN MAKO",0.8,"1,743","1,533"
2001,Jan,Louisiana,"SHARK, SHORTFIN MAKO",0.4,874,585
2002,Jan,Louisiana,"SHARK, SHORTFIN MAKO",0.6,"1,236",907
2004,Jan,Louisiana,"SHARK, SHORTFIN MAKO",0.4,959,673
2005,Jan,Louisiana,"SHARK, SHORTFIN MAKO",0.7,"1,455","1,044"
2006,Jan,Louisiana,"SHARK, SHORTFIN MAKO",0.5,"1,065",769
1990,Jan,Louisiana,SHARKS,60.4,"133,206","54,218"
1991,Jan,Louisiana,SHARKS,65.4,"144,140","63,725"
1992,Jan,Louisiana,SHARKS,67.8,"149,558","57,865"
1993,Jan,Louisiana,SHARKS,113.2,"249,626","94,886"
1994,Jan,Louisiana,SHARKS,53.7,"118,329","45,915"
1995,Jan,Louisiana,SHARKS,35.6,"78,491","44,482"
1996,Jan,Louisiana,SHARKS,67.4,"148,483","55,123"
1997,Jan,Louisiana,SHARKS,43.8,"96,627","38,673"
1998,Jan,Louisiana,SHARKS,94.1,"207,430","85,899"
1999,Jan,Louisiana,SHARKS,0.5,"1,149","89,053"
2000,Jan,Louisiana,SHARKS,1.2,"2,547","53,705"
2001,Jan,Louisiana,SHARKS,0,81,"83,429"
2002,Jan,Louisiana,SHARKS,,,"44,461"
2003,Jan,Louisiana,SHARKS,0.3,593,"36,426"
2004,Jan,Louisiana,SHARKS,0.1,163,"36,303"
2005,Jan,Louisiana,SHARKS,58.1,"128,091","92,564"
2006,Jan,Louisiana,SHARKS,1.6,"3,492","4,009"
2007,Jan,Louisiana,SHARKS,29.3,"64,523","48,615"
2008,Jan,Louisiana,SHARKS,0.1,301,244
2009,Jan,Louisiana,SHARKS,27.8,"61,249","42,254"
2013,Jan,Louisiana,SHARKS,104.4,"230,058","130,782"
2014,Jan,Louisiana,SHARKS,42.2,"92,966","51,631"
2015,Jan,Louisiana,SHARKS,159.1,"350,861","213,595"
2016,Jan,Louisiana,SHARKS,138.3,"304,882","179,894"
1996,Jan,Mississippi,SHARKS,0.5,"1,092",175
1997,Jan,Mississippi,SHARKS,1.8,"4,068",815
1998,Jan,Mississippi,SHARKS,1,"2,126","1,040"
1999,Jan,Mississippi,SHARKS,19.2,"42,354","21,098"
2000,Jan,Mississippi,SHARKS,2.3,"5,168","1,128"
2001,Jan,Mississippi,SHARKS,12.5,"27,526","6,881"
2002,Jan,Mississippi,SHARKS,12.1,"26,716","6,680"
2003,Jan,Mississippi,SHARKS,5.7,"12,654","3,165"
2004,Jan,Mississippi,SHARKS,36,"79,426","19,857"
2005,Jan,Mississippi,SHARKS,1.5,"3,285",822
2002,Jan,Texas,"SHARK, SHORTFIN MAKO",0,31,22
1990,Jan,Texas,SHARKS,3.6,"8,038","6,808"
1991,Jan,Texas,SHARKS,2.1,"4,605","1,557"
