Year,Month,State,Species,Metric Tons,Pounds,$
1993,Jan,Texas,"TILEFISH, GOLDEN",0.4,931,"1,149"
2000,Jan,Texas,"TILEFISH, GOLDEN",1.9,"4,276","4,939"
2001,Jan,Texas,"TILEFISH, GOLDEN",1.7,"3,706","6,376"
2002,Jan,Texas,"TILEFISH, GOLDEN",5,"10,989","15,503"
2004,Jan,Texas,"TILEFISH, GOLDEN",9.9,"21,775","31,383"
2005,Jan,Texas,"TILEFISH, GOLDEN",5.9,"13,004","23,034"
2007,Jan,Texas,"TILEFISH, GOLDEN",0.5,"1,137","1,915"
2008,Jan,Texas,"TILEFISH, GOLDEN",3.9,"8,602","18,378"
2011,Jan,Texas,"TILEFISH, GOLDEN",1.3,"2,960","6,658"
2012,Jan,Texas,"TILEFISH, GOLDEN",2.6,"5,776","12,868"
2013,Jan,Texas,"TILEFISH, GOLDEN",3.4,"7,421","17,496"
2002,Feb,Alabama,"TILEFISH, GOLDEN",3.3,"7,268","11,320"
1992,Feb,Florida West Coast,"TILEFISH, BLUELINE",1.8,"4,025","3,284"
1993,Feb,Florida West Coast,"TILEFISH, BLUELINE",2.6,"5,735","4,798"
1994,Feb,Florida West Coast,"TILEFISH, BLUELINE",2.8,"6,112","5,989"
1995,Feb,Florida West Coast,"TILEFISH, BLUELINE",3.5,"7,736","7,289"
1996,Feb,Florida West Coast,"TILEFISH, BLUELINE",1.4,"3,005","3,291"
1997,Feb,Florida West Coast,"TILEFISH, BLUELINE",2.5,"5,450","5,876"
1998,Feb,Florida West Coast,"TILEFISH, BLUELINE",1,"2,229","2,479"
1999,Feb,Florida West Coast,"TILEFISH, BLUELINE",1.4,"2,984","2,907"
2000,Feb,Florida West Coast,"TILEFISH, BLUELINE",3.8,"8,285","8,835"
2001,Feb,Florida West Coast,"TILEFISH, BLUELINE",3.1,"6,823","7,723"
2002,Feb,Florida West Coast,"TILEFISH, BLUELINE",4,"8,723","7,927"
2003,Feb,Florida West Coast,"TILEFISH, BLUELINE",3.1,"6,847","6,626"
2004,Feb,Florida West Coast,"TILEFISH, BLUELINE",9.8,"21,564","20,064"
2005,Feb,Florida West Coast,"TILEFISH, BLUELINE",5.4,"11,890","11,175"
2006,Feb,Florida West Coast,"TILEFISH, BLUELINE",8.2,"18,115","18,502"
2007,Feb,Florida West Coast,"TILEFISH, BLUELINE",11.9,"26,236","23,971"
2008,Feb,Florida West Coast,"TILEFISH, BLUELINE",21.6,"47,559","34,848"
2009,Feb,Florida West Coast,"TILEFISH, BLUELINE",11.6,"25,489","21,315"
2010,Feb,Florida West Coast,"TILEFISH, BLUELINE",1.6,"3,447","2,648"
2011,Feb,Florida West Coast,"TILEFISH, BLUELINE",1,"2,097","2,068"
2012,Feb,Florida West Coast,"TILEFISH, BLUELINE",2.2,"4,877","5,537"
2013,Feb,Florida West Coast,"TILEFISH, BLUELINE",0.7,"1,474","2,934"
2014,Feb,Florida West Coast,"TILEFISH, BLUELINE",5.2,"11,549","15,936"
2015,Feb,Florida West Coast,"TILEFISH, BLUELINE",2.8,"6,101","10,985"
2016,Feb,Florida West Coast,"TILEFISH, BLUELINE",0.7,"1,456","2,481"
1990,Feb,Florida West Coast,"TILEFISH, GOLDEN",4.5,"9,902","11,021"
1991,Feb,Florida West Coast,"TILEFISH, GOLDEN",3.3,"7,187","8,055"
1992,Feb,Florida West Coast,"TILEFISH, GOLDEN",3.6,"7,972","8,878"
1993,Feb,Florida West Coast,"TILEFISH, GOLDEN",8.1,"17,876","20,604"
1994,Feb,Florida West Coast,"TILEFISH, GOLDEN",8.5,"18,689","26,913"
1995,Feb,Florida West Coast,"TILEFISH, GOLDEN",6.9,"15,127","22,360"
1996,Feb,Florida West Coast,"TILEFISH, GOLDEN",4.9,"10,863","16,681"
1997,Feb,Florida West Coast,"TILEFISH, GOLDEN",7.2,"15,869","24,566"
1998,Feb,Florida West Coast,"TILEFISH, GOLDEN",3.7,"8,069","11,295"
1999,Feb,Florida West Coast,"TILEFISH, GOLDEN",4.6,"10,055","15,646"
2000,Feb,Florida West Coast,"TILEFISH, GOLDEN",11.8,"25,917","40,718"
2001,Feb,Florida West Coast,"TILEFISH, GOLDEN",3.2,"6,953","12,427"
2002,Feb,Florida West Coast,"TILEFISH, GOLDEN",10.6,"23,391","33,541"
2003,Feb,Florida West Coast,"TILEFISH, GOLDEN",15.7,"34,646","50,342"
2004,Feb,Florida West Coast,"TILEFISH, GOLDEN",4.7,"10,316","15,374"
2005,Feb,Florida West Coast,"TILEFISH, GOLDEN",8.8,"19,389","36,931"
2006,Feb,Florida West Coast,"TILEFISH, GOLDEN",12,"26,432","40,691"
2007,Feb,Florida West Coast,"TILEFISH, GOLDEN",25.4,"56,102","92,577"
2008,Feb,Florida West Coast,"TILEFISH, GOLDEN",26.6,"58,593","87,358"
2009,Feb,Florida West Coast,"TILEFISH, GOLDEN",36.1,"79,663","88,606"
2010,Feb,Florida West Coast,"TILEFISH, GOLDEN",5.3,"11,675","25,432"
2011,Feb,Florida West Coast,"TILEFISH, GOLDEN",5.6,"12,303","22,611"
2012,Feb,Florida West Coast,"TILEFISH, GOLDEN",2.8,"6,179","11,864"
2013,Feb,Florida West Coast,"TILEFISH, GOLDEN",2.6,"5,791","13,350"
2014,Feb,Florida West Coast,"TILEFISH, GOLDEN",14.1,"31,048","79,258"
2015,Feb,Florida West Coast,"TILEFISH, GOLDEN",14.4,"31,855","91,741"
2016,Feb,Florida West Coast,"TILEFISH, GOLDEN",6.3,"13,944","26,281"
2002,Feb,Florida West Coast,"TILEFISH, SAND",0,3,2
1992,Feb,Louisiana,"TILEFISH, BLUELINE",0,60,51
1990,Feb,Louisiana,"TILEFISH, GOLDEN",5.1,"11,241","14,581"
1991,Feb,Louisiana,"TILEFISH, GOLDEN",2.5,"5,584","7,391"
1993,Feb,Louisiana,"TILEFISH, GOLDEN",1.2,"2,749","3,031"
1994,Feb,Louisiana,"TILEFISH, GOLDEN",0.6,"1,401","2,298"
1995,Feb,Louisiana,"TILEFISH, GOLDEN",4.4,"9,690","12,894"
1997,Feb,Louisiana,"TILEFISH, GOLDEN",0.5,"1,159","1,902"
1998,Feb,Louisiana,"TILEFISH, GOLDEN",1.9,"4,297","6,228"
2000,Feb,Louisiana,"TILEFISH, GOLDEN",5.7,"12,610","18,334"
