Year,Month,State,Species,Metric Tons,Pounds,$
1993,Mar,Florida West Coast,SPOT,2.8,"6,227","2,001"
1994,Mar,Florida West Coast,SPOT,6.5,"14,245","4,199"
1995,Mar,Florida West Coast,SPOT,3.1,"6,846","2,394"
1996,Mar,Florida West Coast,SPOT,0.5,"1,006",612
1997,Mar,Florida West Coast,SPOT,0.4,922,582
1998,Mar,Florida West Coast,SPOT,0.5,"1,192",614
1999,Mar,Florida West Coast,SPOT,0.6,"1,351",690
2000,Mar,Florida West Coast,SPOT,0.9,"2,039","1,344"
2001,Mar,Florida West Coast,SPOT,0.5,"1,058",450
2002,Mar,Florida West Coast,SPOT,0.4,777,496
2003,Mar,Florida West Coast,SPOT,0.1,195,90
2004,Mar,Florida West Coast,SPOT,0.1,165,85
2005,Mar,Florida West Coast,SPOT,0.1,169,108
2006,Mar,Florida West Coast,SPOT,0,30,19
2008,Mar,Florida West Coast,SPOT,0.2,363,192
2009,Mar,Florida West Coast,SPOT,0,6,4
2010,Mar,Florida West Coast,SPOT,0,103,54
2011,Mar,Florida West Coast,SPOT,0,69,49
2012,Mar,Florida West Coast,SPOT,0.2,353,309
2013,Mar,Florida West Coast,SPOT,0.3,693,506
2014,Mar,Florida West Coast,SPOT,1.3,"2,950","1,544"
2015,Mar,Florida West Coast,SPOT,5.6,"12,425","1,939"
2016,Mar,Florida West Coast,SPOT,1.6,"3,587",686
1991,Mar,Mississippi,SPOT,0,106,23
1994,Mar,Mississippi,SPOT,0.5,997,234
1995,Mar,Mississippi,SPOT,0.4,971,243
1996,Mar,Mississippi,SPOT,0.3,619,138
1998,Mar,Mississippi,SPOT,0.2,549,209
2001,Mar,Mississippi,SPOT,0.1,240,99
2002,Mar,Mississippi,SPOT,0.1,282,86
1990,Apr,Alabama,SPOT,0.6,"1,400",336
1991,Apr,Alabama,SPOT,2.3,"5,042","1,508"
1992,Apr,Alabama,SPOT,2.8,"6,120","1,240"
1993,Apr,Alabama,SPOT,4.4,"9,761","2,004"
1994,Apr,Alabama,SPOT,1.5,"3,343",926
1995,Apr,Alabama,SPOT,0.8,"1,841",392
1996,Apr,Alabama,SPOT,2.3,"5,096","1,895"
1997,Apr,Alabama,SPOT,3.5,"7,749","2,418"
1998,Apr,Alabama,SPOT,3.6,"7,847","2,995"
1999,Apr,Alabama,SPOT,3.2,"6,999","2,499"
2000,Apr,Alabama,SPOT,2,"4,312","1,357"
2001,Apr,Alabama,SPOT,1.5,"3,381","1,063"
2002,Apr,Alabama,SPOT,1.7,"3,780","1,199"
2003,Apr,Alabama,SPOT,1.3,"2,820",839
2004,Apr,Alabama,SPOT,0.3,557,172
2005,Apr,Alabama,SPOT,0.4,934,303
2006,Apr,Alabama,SPOT,0.8,"1,749",580
2007,Apr,Alabama,SPOT,0.7,"1,526",524
2008,Apr,Alabama,SPOT,1.2,"2,596","1,143"
2009,Apr,Alabama,SPOT,0.6,"1,376",623
2010,Apr,Alabama,SPOT,0.3,734,287
2011,Apr,Alabama,SPOT,0.6,"1,278",679
2012,Apr,Alabama,SPOT,0.1,286,126
2013,Apr,Alabama,SPOT,0.2,463,228
2014,Apr,Alabama,SPOT,0.7,"1,467",359
2016,Apr,Alabama,SPOT,0.2,434,222
1990,Apr,Florida West Coast,SPOT,11.7,"25,689","8,550"
1991,Apr,Florida West Coast,SPOT,9,"19,912","5,303"
1992,Apr,Florida West Coast,SPOT,5.5,"12,029","3,758"
1993,Apr,Florida West Coast,SPOT,4.6,"10,060","2,778"
1994,Apr,Florida West Coast,SPOT,4.5,"10,010","3,065"
1995,Apr,Florida West Coast,SPOT,5,"11,115","4,481"
1996,Apr,Florida West Coast,SPOT,0.6,"1,300",822
