Year,Month,State,Species,Metric Tons,Pounds,$
2008,Apr,Louisiana,"FLOUNDER, SOUTHERN",0.1,306,356
2009,Apr,Louisiana,"FLOUNDER, SOUTHERN",0,60,101
2010,Apr,Louisiana,"FLOUNDER, SOUTHERN",0.4,856,"1,274"
2011,Apr,Louisiana,"FLOUNDER, SOUTHERN",0.4,948,"1,120"
2012,Apr,Louisiana,"FLOUNDER, SOUTHERN",0.3,667,810
2013,Apr,Louisiana,"FLOUNDER, SOUTHERN",0.1,245,483
2014,Apr,Louisiana,"FLOUNDER, SOUTHERN",0.1,138,224
2015,Apr,Louisiana,"FLOUNDER, SOUTHERN",0,71,108
2016,Apr,Louisiana,"FLOUNDER, SOUTHERN",0.3,721,"1,533"
2015,Apr,Mississippi,"FLOUNDER, SOUTHERN",0.3,748,"1,909"
2016,Apr,Mississippi,"FLOUNDER, SOUTHERN",0.1,251,686
2015,Apr,Texas,"FLOUNDER, SOUTHERN",0.4,952,"3,816"
2016,Apr,Texas,"FLOUNDER, SOUTHERN",2.1,"4,533","17,711"
2014,May,Florida West Coast,"FLOUNDER, SOUTHERN",3.6,"7,910","23,742"
2015,May,Florida West Coast,"FLOUNDER, SOUTHERN",4.6,"10,093","31,267"
2016,May,Florida West Coast,"FLOUNDER, SOUTHERN",4.1,"9,119","29,600"
2000,May,Louisiana,"FLOUNDER, SOUTHERN",2.3,"5,176","9,607"
2001,May,Louisiana,"FLOUNDER, SOUTHERN",0.6,"1,240","1,734"
2002,May,Louisiana,"FLOUNDER, SOUTHERN",0.5,"1,166","1,306"
2003,May,Louisiana,"FLOUNDER, SOUTHERN",0.2,476,616
2004,May,Louisiana,"FLOUNDER, SOUTHERN",0.3,605,873
2005,May,Louisiana,"FLOUNDER, SOUTHERN",0.3,589,704
2006,May,Louisiana,"FLOUNDER, SOUTHERN",0.2,549,655
2007,May,Louisiana,"FLOUNDER, SOUTHERN",0.3,596,848
2008,May,Louisiana,"FLOUNDER, SOUTHERN",0.2,410,484
2009,May,Louisiana,"FLOUNDER, SOUTHERN",0.5,"1,116","1,622"
2010,May,Louisiana,"FLOUNDER, SOUTHERN",0.3,765,"1,091"
2011,May,Louisiana,"FLOUNDER, SOUTHERN",0.5,"1,201","1,568"
2012,May,Louisiana,"FLOUNDER, SOUTHERN",0.2,346,449
2013,May,Louisiana,"FLOUNDER, SOUTHERN",0.1,320,575
2014,May,Louisiana,"FLOUNDER, SOUTHERN",0,98,159
2015,May,Louisiana,"FLOUNDER, SOUTHERN",0.3,747,"1,109"
2016,May,Louisiana,"FLOUNDER, SOUTHERN",0.3,763,"1,365"
2015,May,Mississippi,"FLOUNDER, SOUTHERN",1.2,"2,638","6,904"
2016,May,Mississippi,"FLOUNDER, SOUTHERN",1.8,"3,875","11,062"
2015,May,Texas,"FLOUNDER, SOUTHERN",0.5,"1,146","4,288"
2016,May,Texas,"FLOUNDER, SOUTHERN",2.7,"5,977","21,697"
2014,Jun,Florida West Coast,"FLOUNDER, SOUTHERN",3.9,"8,602","24,788"
2015,Jun,Florida West Coast,"FLOUNDER, SOUTHERN",4.4,"9,794","30,856"
2016,Jun,Florida West Coast,"FLOUNDER, SOUTHERN",3.4,"7,548","23,422"
2000,Jun,Louisiana,"FLOUNDER, SOUTHERN",2.4,"5,367","7,279"
2001,Jun,Louisiana,"FLOUNDER, SOUTHERN",1.5,"3,292","4,611"
2002,Jun,Louisiana,"FLOUNDER, SOUTHERN",0.6,"1,370","1,723"
2003,Jun,Louisiana,"FLOUNDER, SOUTHERN",0.3,706,"1,041"
2004,Jun,Louisiana,"FLOUNDER, SOUTHERN",1.1,"2,459","3,297"
2005,Jun,Louisiana,"FLOUNDER, SOUTHERN",0.5,"1,015","1,242"
2006,Jun,Louisiana,"FLOUNDER, SOUTHERN",0.1,249,298
2007,Jun,Louisiana,"FLOUNDER, SOUTHERN",0.2,502,633
2008,Jun,Louisiana,"FLOUNDER, SOUTHERN",0.5,"1,010","1,180"
2009,Jun,Louisiana,"FLOUNDER, SOUTHERN",1.8,"3,878","6,627"
2010,Jun,Louisiana,"FLOUNDER, SOUTHERN",0.4,809,"1,654"
2011,Jun,Louisiana,"FLOUNDER, SOUTHERN",0.7,"1,556","2,028"
2012,Jun,Louisiana,"FLOUNDER, SOUTHERN",0.4,943,"1,404"
2013,Jun,Louisiana,"FLOUNDER, SOUTHERN",0.2,419,823
2014,Jun,Louisiana,"FLOUNDER, SOUTHERN",1,"2,277","2,629"
2015,Jun,Louisiana,"FLOUNDER, SOUTHERN",1.2,"2,668","4,148"
2016,Jun,Louisiana,"FLOUNDER, SOUTHERN",1,"2,198","3,773"
