Year,Month,State,Species,Metric Tons,Pounds,$
2011,May,Florida West Coast,"JACK, BAR",0.8,"1,811","1,619"
2012,May,Florida West Coast,"JACK, BAR",1.2,"2,565","2,415"
2013,May,Florida West Coast,"JACK, BAR",1.1,"2,338","2,492"
2014,May,Florida West Coast,"JACK, BAR",1.2,"2,536","2,794"
2015,May,Florida West Coast,"JACK, BAR",1.3,"2,936","3,487"
2016,May,Florida West Coast,"JACK, BAR",2.9,"6,364","7,488"
1990,May,Florida West Coast,"JACK, CREVALLE",73.4,"161,860","41,802"
1991,May,Florida West Coast,"JACK, CREVALLE",44.7,"98,474","28,112"
1992,May,Florida West Coast,"JACK, CREVALLE",44,"97,038","29,521"
1993,May,Florida West Coast,"JACK, CREVALLE",45.2,"99,594","36,895"
1994,May,Florida West Coast,"JACK, CREVALLE",59.4,"130,848","40,269"
1995,May,Florida West Coast,"JACK, CREVALLE",34.6,"76,310","29,827"
1996,May,Florida West Coast,"JACK, CREVALLE",4.7,"10,371","7,346"
1997,May,Florida West Coast,"JACK, CREVALLE",15.5,"34,231","20,137"
1998,May,Florida West Coast,"JACK, CREVALLE",29,"63,952","39,887"
1999,May,Florida West Coast,"JACK, CREVALLE",8.5,"18,785","11,167"
2000,May,Florida West Coast,"JACK, CREVALLE",16.1,"35,428","20,303"
2001,May,Florida West Coast,"JACK, CREVALLE",6,"13,266","9,961"
2002,May,Florida West Coast,"JACK, CREVALLE",10,"22,044","12,373"
2003,May,Florida West Coast,"JACK, CREVALLE",18.2,"40,015","27,400"
2004,May,Florida West Coast,"JACK, CREVALLE",13.2,"29,094","15,925"
2005,May,Florida West Coast,"JACK, CREVALLE",7,"15,492","9,875"
2006,May,Florida West Coast,"JACK, CREVALLE",14.5,"31,997","19,700"
2007,May,Florida West Coast,"JACK, CREVALLE",10.1,"22,253","14,048"
2008,May,Florida West Coast,"JACK, CREVALLE",5.2,"11,546","8,555"
2009,May,Florida West Coast,"JACK, CREVALLE",6.4,"14,100","9,290"
2010,May,Florida West Coast,"JACK, CREVALLE",5.7,"12,496","9,821"
2011,May,Florida West Coast,"JACK, CREVALLE",2.4,"5,399","3,450"
2012,May,Florida West Coast,"JACK, CREVALLE",2.7,"5,962","4,942"
2013,May,Florida West Coast,"JACK, CREVALLE",4.1,"8,989","7,633"
2014,May,Florida West Coast,"JACK, CREVALLE",3.8,"8,338","6,787"
2015,May,Florida West Coast,"JACK, CREVALLE",7.2,"15,852","11,790"
2016,May,Florida West Coast,"JACK, CREVALLE",6.8,"15,022","11,646"
2014,May,Florida West Coast,"JACK, YELLOW",0.5,"1,106","2,208"
2015,May,Florida West Coast,"JACK, YELLOW",0.6,"1,244","2,137"
2016,May,Florida West Coast,"JACK, YELLOW",0.8,"1,823","3,566"
1995,May,Florida West Coast,JACKS,3.2,"7,043","2,401"
1996,May,Florida West Coast,JACKS,0.9,"1,899","1,130"
1997,May,Florida West Coast,JACKS,8.6,"18,955","10,530"
1998,May,Florida West Coast,JACKS,6.8,"15,077","6,285"
1999,May,Florida West Coast,JACKS,1.6,"3,544","1,847"
2000,May,Florida West Coast,JACKS,3.4,"7,576","3,778"
2001,May,Florida West Coast,JACKS,0.6,"1,394",671
2002,May,Florida West Coast,JACKS,2.1,"4,652","2,997"
2003,May,Florida West Coast,JACKS,2.2,"4,762","2,369"
2004,May,Florida West Coast,JACKS,1.1,"2,511","1,435"
2005,May,Florida West Coast,JACKS,0.9,"1,946","1,099"
2006,May,Florida West Coast,JACKS,4.5,"9,844","5,729"
2007,May,Florida West Coast,JACKS,1.3,"2,792","1,675"
2008,May,Florida West Coast,JACKS,1.2,"2,547","1,835"
2009,May,Florida West Coast,JACKS,0.6,"1,331","1,006"
2010,May,Florida West Coast,JACKS,0.5,"1,139","1,140"
2011,May,Florida West Coast,JACKS,1.4,"3,170","2,522"
2012,May,Florida West Coast,JACKS,1.9,"4,212","3,386"
2013,May,Florida West Coast,JACKS,4.1,"9,017","8,193"
2014,May,Florida West Coast,JACKS,5.3,"11,639","8,675"
2015,May,Florida West Coast,JACKS,2.9,"6,323","3,805"
2016,May,Florida West Coast,JACKS,1.7,"3,659","2,630"
1992,May,Louisiana,"JACK, ALMACO",1.9,"4,242","4,244"
1993,May,Louisiana,"JACK, ALMACO",0.5,"1,183",865
1994,May,Louisiana,"JACK, ALMACO",1.4,"3,049","2,794"
1995,May,Louisiana,"JACK, ALMACO",1.7,"3,669","3,609"
1996,May,Louisiana,"JACK, ALMACO",0.3,617,488
1997,May,Louisiana,"JACK, ALMACO",2.5,"5,520","5,495"
1998,May,Louisiana,"JACK, ALMACO",0.6,"1,349","1,627"
1999,May,Louisiana,"JACK, ALMACO",1.2,"2,638","2,537"
2000,May,Louisiana,"JACK, ALMACO",0.8,"1,757","1,739"
2001,May,Louisiana,"JACK, ALMACO",2,"4,477","4,953"
2002,May,Louisiana,"JACK, ALMACO",1.2,"2,736","2,419"
2003,May,Louisiana,"JACK, ALMACO",0.6,"1,293",963
2004,May,Louisiana,"JACK, ALMACO",1,"2,277","1,907"
2005,May,Louisiana,"JACK, ALMACO",0.7,"1,644","1,265"
2007,May,Louisiana,"JACK, ALMACO",0.4,926,892
1999,May,Louisiana,"JACK, BAR",0.7,"1,483","1,218"
2000,May,Louisiana,"JACK, BAR",0.6,"1,365","1,280"
2001,May,Louisiana,"JACK, BAR",0.6,"1,282","1,184"
2002,May,Louisiana,"JACK, BAR",1.2,"2,550","2,372"
2003,May,Louisiana,"JACK, BAR",0.6,"1,226",965
2004,May,Louisiana,"JACK, BAR",1.2,"2,688","1,745"
2005,May,Louisiana,"JACK, BAR",1.1,"2,414","1,563"
2006,May,Louisiana,"JACK, BAR",0.5,"1,126",854
2007,May,Louisiana,"JACK, BAR",1.7,"3,848","3,427"
2008,May,Louisiana,"JACK, BAR",1.1,"2,417","2,352"
2010,May,Louisiana,"JACK, BAR",0.8,"1,664","1,581"
2013,May,Louisiana,"JACK, BAR",0.9,"2,093","2,647"
2014,May,Louisiana,"JACK, BAR",3,"6,591","8,680"
2015,May,Louisiana,"JACK, BAR",1.1,"2,407","3,078"
2016,May,Louisiana,"JACK, BAR",1.6,"3,428","3,956"
2002,May,Mississippi,"JACK, ALMACO",0,76,80
2013,May,Texas,"JACK, ALMACO",0.3,761,884
2014,May,Texas,"JACK, ALMACO",0.1,309,438
2012,May,Texas,"JACK, BAR",0.3,666,812
2002,Jun,Alabama,"JACK, BAR",0.1,119,64
2005,Jun,Alabama,"JACK, BAR",0.1,270,196
2006,Jun,Alabama,"JACK, BAR",0.1,219,204
2008,Jun,Alabama,"JACK, BAR",0.3,689,714
2012,Jun,Alabama,"JACK, CREVALLE",1.2,"2,585",412
2013,Jun,Alabama,"JACK, CREVALLE",0.2,456,70
2014,Jun,Alabama,"JACK, CREVALLE",0.2,335,58
2005,Jun,Alabama,JACKS,0.7,"1,488",851
2006,Jun,Alabama,JACKS,1.8,"3,992","2,675"
2007,Jun,Alabama,JACKS,0.9,"1,906","1,328"
2008,Jun,Alabama,JACKS,5.4,"11,881","7,148"
2009,Jun,Alabama,JACKS,2.4,"5,246","2,542"
2010,Jun,Alabama,JACKS,0.4,859,522
2011,Jun,Alabama,JACKS,2.5,"5,557","3,544"
2012,Jun,Alabama,JACKS,1.1,"2,330","1,577"
2013,Jun,Alabama,JACKS,5.3,"11,738","7,218"
2014,Jun,Alabama,JACKS,2.3,"5,008","3,131"
1992,Jun,Florida West Coast,"JACK, ALMACO",0.3,689,309
1993,Jun,Florida West Coast,"JACK, ALMACO",0.1,208,215
1994,Jun,Florida West Coast,"JACK, ALMACO",0.3,555,587
1995,Jun,Florida West Coast,"JACK, ALMACO",0.2,457,405
1996,Jun,Florida West Coast,"JACK, ALMACO",0.5,"1,128",980
1997,Jun,Florida West Coast,"JACK, ALMACO",0.2,544,523
1998,Jun,Florida West Coast,"JACK, ALMACO",1.2,"2,601","2,683"
1999,Jun,Florida West Coast,"JACK, ALMACO",4.8,"10,611","11,060"
2000,Jun,Florida West Coast,"JACK, ALMACO",2.5,"5,614","6,055"
2001,Jun,Florida West Coast,"JACK, ALMACO",6.6,"14,556","11,611"
2002,Jun,Florida West Coast,"JACK, ALMACO",1.5,"3,240","2,838"
2003,Jun,Florida West Coast,"JACK, ALMACO",1.1,"2,363","2,103"
2004,Jun,Florida West Coast,"JACK, ALMACO",1.6,"3,540","2,974"
2005,Jun,Florida West Coast,"JACK, ALMACO",1.5,"3,346","3,004"
2006,Jun,Florida West Coast,"JACK, ALMACO",0.7,"1,581","1,646"
2007,Jun,Florida West Coast,"JACK, ALMACO",0.9,"2,010","1,985"
2008,Jun,Florida West Coast,"JACK, ALMACO",1.4,"2,980","3,283"
2009,Jun,Florida West Coast,"JACK, ALMACO",1.1,"2,462","2,875"
2010,Jun,Florida West Coast,"JACK, ALMACO",0.5,"1,126","1,121"
2011,Jun,Florida West Coast,"JACK, ALMACO",0.2,434,541
2012,Jun,Florida West Coast,"JACK, ALMACO",0.6,"1,300","1,767"
2013,Jun,Florida West Coast,"JACK, ALMACO",1.2,"2,576","3,576"
2014,Jun,Florida West Coast,"JACK, ALMACO",3.1,"6,923","8,156"
2015,Jun,Florida West Coast,"JACK, ALMACO",0.6,"1,368","1,871"
2016,Jun,Florida West Coast,"JACK, ALMACO",3.4,"7,431","9,942"
1995,Jun,Florida West Coast,"JACK, BAR",0,72,33
1996,Jun,Florida West Coast,"JACK, BAR",0.2,528,338
1997,Jun,Florida West Coast,"JACK, BAR",0.1,172,85
1998,Jun,Florida West Coast,"JACK, BAR",0.1,273,212
1999,Jun,Florida West Coast,"JACK, BAR",0.5,"1,033",954
2000,Jun,Florida West Coast,"JACK, BAR",1,"2,100","2,327"
2001,Jun,Florida West Coast,"JACK, BAR",0.6,"1,250","1,242"
2002,Jun,Florida West Coast,"JACK, BAR",0.5,"1,181",711
2003,Jun,Florida West Coast,"JACK, BAR",0.6,"1,330",920
2004,Jun,Florida West Coast,"JACK, BAR",0.8,"1,732","1,446"
2005,Jun,Florida West Coast,"JACK, BAR",0.4,973,873
2006,Jun,Florida West Coast,"JACK, BAR",0.8,"1,815","1,452"
2007,Jun,Florida West Coast,"JACK, BAR",0.2,498,474
2008,Jun,Florida West Coast,"JACK, BAR",0.9,"1,958","1,821"
2009,Jun,Florida West Coast,"JACK, BAR",1.2,"2,618","2,390"
2010,Jun,Florida West Coast,"JACK, BAR",0.4,890,767
2011,Jun,Florida West Coast,"JACK, BAR",1,"2,239","2,142"
2012,Jun,Florida West Coast,"JACK, BAR",0.8,"1,670","1,534"
2013,Jun,Florida West Coast,"JACK, BAR",1.2,"2,604","2,826"
2014,Jun,Florida West Coast,"JACK, BAR",1.8,"3,998","4,089"
2015,Jun,Florida West Coast,"JACK, BAR",3,"6,560","8,103"
2016,Jun,Florida West Coast,"JACK, BAR",4,"8,803","11,779"
1990,Jun,Florida West Coast,"JACK, CREVALLE",34.8,"76,791","20,129"
1991,Jun,Florida West Coast,"JACK, CREVALLE",97.8,"215,539","64,415"
1992,Jun,Florida West Coast,"JACK, CREVALLE",55.5,"122,315","34,986"
1993,Jun,Florida West Coast,"JACK, CREVALLE",53.9,"118,794","39,685"
1994,Jun,Florida West Coast,"JACK, CREVALLE",41.6,"91,614","29,201"
1995,Jun,Florida West Coast,"JACK, CREVALLE",41.4,"91,309","41,934"
1996,Jun,Florida West Coast,"JACK, CREVALLE",3.9,"8,497","4,718"
1997,Jun,Florida West Coast,"JACK, CREVALLE",13.8,"30,349","22,301"
1998,Jun,Florida West Coast,"JACK, CREVALLE",13,"28,732","16,709"
1999,Jun,Florida West Coast,"JACK, CREVALLE",7.1,"15,658","10,018"
2000,Jun,Florida West Coast,"JACK, CREVALLE",9.3,"20,598","13,172"
2001,Jun,Florida West Coast,"JACK, CREVALLE",6.5,"14,411","9,301"
2002,Jun,Florida West Coast,"JACK, CREVALLE",13.7,"30,157","13,657"
2003,Jun,Florida West Coast,"JACK, CREVALLE",16.9,"37,346","24,696"
2004,Jun,Florida West Coast,"JACK, CREVALLE",8.2,"18,042","11,090"
2005,Jun,Florida West Coast,"JACK, CREVALLE",8.8,"19,448","13,210"
2006,Jun,Florida West Coast,"JACK, CREVALLE",20.9,"46,006","34,091"
2007,Jun,Florida West Coast,"JACK, CREVALLE",4.6,"10,225","7,528"
2008,Jun,Florida West Coast,"JACK, CREVALLE",15,"32,980","26,541"
2009,Jun,Florida West Coast,"JACK, CREVALLE",5.8,"12,714","9,993"
2010,Jun,Florida West Coast,"JACK, CREVALLE",24.6,"54,304","26,890"
2011,Jun,Florida West Coast,"JACK, CREVALLE",3.3,"7,236","6,511"
2012,Jun,Florida West Coast,"JACK, CREVALLE",0.5,"1,175","1,175"
2013,Jun,Florida West Coast,"JACK, CREVALLE",3,"6,611","5,710"
2014,Jun,Florida West Coast,"JACK, CREVALLE",3.1,"6,736","5,504"
2015,Jun,Florida West Coast,"JACK, CREVALLE",6.3,"13,825","10,027"
2016,Jun,Florida West Coast,"JACK, CREVALLE",5,"10,967","8,455"
2011,Jun,Florida West Coast,"JACK, HORSE-EYE",0.1,243,141
2015,Jun,Florida West Coast,"JACK, HORSE-EYE",0,42,36
2014,Jun,Florida West Coast,"JACK, YELLOW",0.4,821,"1,864"
2015,Jun,Florida West Coast,"JACK, YELLOW",0.6,"1,274","2,153"
2016,Jun,Florida West Coast,"JACK, YELLOW",0.4,797,"1,785"
1995,Jun,Florida West Coast,JACKS,3.6,"7,828","2,937"
1996,Jun,Florida West Coast,JACKS,1.9,"4,237","2,374"
1997,Jun,Florida West Coast,JACKS,2.6,"5,672","3,347"
1998,Jun,Florida West Coast,JACKS,5.7,"12,513","5,452"
1999,Jun,Florida West Coast,JACKS,3,"6,634","3,823"
2000,Jun,Florida West Coast,JACKS,2,"4,360","2,203"
2001,Jun,Florida West Coast,JACKS,2.1,"4,548","2,392"
2002,Jun,Florida West Coast,JACKS,2.8,"6,134","3,121"
2003,Jun,Florida West Coast,JACKS,1.9,"4,089","2,260"
2004,Jun,Florida West Coast,JACKS,0.9,"1,930","1,261"
2005,Jun,Florida West Coast,JACKS,1,"2,238","1,399"
2006,Jun,Florida West Coast,JACKS,4.1,"9,131","5,323"
2007,Jun,Florida West Coast,JACKS,3.8,"8,422","5,259"
2008,Jun,Florida West Coast,JACKS,1,"2,240","2,278"
2009,Jun,Florida West Coast,JACKS,0.8,"1,663","1,066"
2010,Jun,Florida West Coast,JACKS,4.4,"9,711","6,926"
2011,Jun,Florida West Coast,JACKS,3.8,"8,314","5,494"
2012,Jun,Florida West Coast,JACKS,1.4,"3,010","2,274"
2013,Jun,Florida West Coast,JACKS,3.1,"6,901","5,320"
2014,Jun,Florida West Coast,JACKS,6.4,"14,128","10,093"
2015,Jun,Florida West Coast,JACKS,3.9,"8,574","4,679"
2016,Jun,Florida West Coast,JACKS,7.6,"16,795","10,263"
1993,Jun,Louisiana,"JACK, ALMACO",0.4,819,634
1994,Jun,Louisiana,"JACK, ALMACO",1.6,"3,479","3,078"
1995,Jun,Louisiana,"JACK, ALMACO",2.1,"4,692","4,526"
1996,Jun,Louisiana,"JACK, ALMACO",0.7,"1,636","1,537"
1997,Jun,Louisiana,"JACK, ALMACO",1.3,"2,800","2,305"
1998,Jun,Louisiana,"JACK, ALMACO",1.4,"3,165","3,208"
1999,Jun,Louisiana,"JACK, ALMACO",1.3,"2,798","2,550"
2000,Jun,Louisiana,"JACK, ALMACO",2.1,"4,732","4,580"
2001,Jun,Louisiana,"JACK, ALMACO",1.8,"3,883","3,431"
2002,Jun,Louisiana,"JACK, ALMACO",1.4,"3,024","2,827"
2003,Jun,Louisiana,"JACK, ALMACO",0.8,"1,852","1,041"
2004,Jun,Louisiana,"JACK, ALMACO",0.9,"1,979","1,619"
2005,Jun,Louisiana,"JACK, ALMACO",1,"2,210","1,736"
2016,Jun,Louisiana,"JACK, ALMACO",0.2,496,692
1999,Jun,Louisiana,"JACK, BAR",0.8,"1,836","1,636"
2000,Jun,Louisiana,"JACK, BAR",0.8,"1,742","1,617"
2001,Jun,Louisiana,"JACK, BAR",0.7,"1,540","1,162"
2002,Jun,Louisiana,"JACK, BAR",2.6,"5,797","4,728"
2003,Jun,Louisiana,"JACK, BAR",1.1,"2,366","3,327"
2004,Jun,Louisiana,"JACK, BAR",1.7,"3,681","2,134"
2005,Jun,Louisiana,"JACK, BAR",1.5,"3,221","2,165"
2006,Jun,Louisiana,"JACK, BAR",0.6,"1,288",908
2007,Jun,Louisiana,"JACK, BAR",2.3,"4,975","4,250"
2008,Jun,Louisiana,"JACK, BAR",1.5,"3,351","3,216"
2009,Jun,Louisiana,"JACK, BAR",1.1,"2,502","2,107"
2013,Jun,Louisiana,"JACK, BAR",3.7,"8,054","11,361"
2014,Jun,Louisiana,"JACK, BAR",4.5,"9,853","13,200"
2015,Jun,Louisiana,"JACK, BAR",1,"2,225","2,911"
2016,Jun,Louisiana,"JACK, BAR",2,"4,409","4,025"
2002,Jun,Louisiana,"JACK, BLACK",0,8,3
2002,Jun,Mississippi,"JACK, ALMACO",0,99,105
2014,Jun,Texas,"JACK, ALMACO",0.3,650,978
2014,Jul,Alabama,"JACK, ALMACO",0.6,"1,261","2,386"
2015,Jul,Alabama,"JACK, ALMACO",0.2,345,432
2002,Jul,Alabama,"JACK, BAR",0.1,184,144
2012,Jul,Alabama,"JACK, BAR",0.1,200,158
2005,Jul,Alabama,"JACK, CREVALLE",1,"2,221",333
2012,Jul,Alabama,"JACK, CREVALLE",2.5,"5,499",881
2013,Jul,Alabama,"JACK, CREVALLE",0.4,939,162
2014,Jul,Alabama,"JACK, CREVALLE",2.5,"5,512",805
2004,Jul,Alabama,JACKS,1.3,"2,821","1,376"
2005,Jul,Alabama,JACKS,1.2,"2,708","1,814"
2006,Jul,Alabama,JACKS,1,"2,301","1,409"
2007,Jul,Alabama,JACKS,1.7,"3,822","2,675"
2008,Jul,Alabama,JACKS,2.3,"5,163","3,027"
2009,Jul,Alabama,JACKS,0.7,"1,521",689
2011,Jul,Alabama,JACKS,7,"15,372","10,141"
2012,Jul,Alabama,JACKS,3.4,"7,523","5,119"
2013,Jul,Alabama,JACKS,4.9,"10,747","6,223"
2014,Jul,Alabama,JACKS,3.4,"7,414","4,192"
1993,Jul,Florida West Coast,"JACK, ALMACO",0.6,"1,365","1,409"
1994,Jul,Florida West Coast,"JACK, ALMACO",0.3,755,797
1995,Jul,Florida West Coast,"JACK, ALMACO",0.2,491,520
1996,Jul,Florida West Coast,"JACK, ALMACO",0.3,609,590
1997,Jul,Florida West Coast,"JACK, ALMACO",0.2,422,404
1998,Jul,Florida West Coast,"JACK, ALMACO",1.4,"3,166","3,346"
1999,Jul,Florida West Coast,"JACK, ALMACO",1.6,"3,434","3,631"
2000,Jul,Florida West Coast,"JACK, ALMACO",1.3,"2,827","2,544"
2001,Jul,Florida West Coast,"JACK, ALMACO",4.2,"9,354","7,342"
2002,Jul,Florida West Coast,"JACK, ALMACO",1.1,"2,514","2,375"
2003,Jul,Florida West Coast,"JACK, ALMACO",0.8,"1,804","1,585"
2004,Jul,Florida West Coast,"JACK, ALMACO",0.8,"1,863","1,493"
2005,Jul,Florida West Coast,"JACK, ALMACO",0.3,692,717
2006,Jul,Florida West Coast,"JACK, ALMACO",0.8,"1,810","1,758"
2007,Jul,Florida West Coast,"JACK, ALMACO",0.5,"1,045","1,119"
2008,Jul,Florida West Coast,"JACK, ALMACO",0.9,"2,039","2,449"
2009,Jul,Florida West Coast,"JACK, ALMACO",1,"2,137","2,386"
2010,Jul,Florida West Coast,"JACK, ALMACO",0.1,134,146
2011,Jul,Florida West Coast,"JACK, ALMACO",0.4,842,910
2012,Jul,Florida West Coast,"JACK, ALMACO",1,"2,290","3,152"
2013,Jul,Florida West Coast,"JACK, ALMACO",0.6,"1,238","1,765"
2014,Jul,Florida West Coast,"JACK, ALMACO",1.2,"2,707","3,290"
2015,Jul,Florida West Coast,"JACK, ALMACO",0.7,"1,589","2,282"
2016,Jul,Florida West Coast,"JACK, ALMACO",0.5,"1,000","1,389"
1995,Jul,Florida West Coast,"JACK, BAR",0.1,208,112
1996,Jul,Florida West Coast,"JACK, BAR",0.1,163,137
1997,Jul,Florida West Coast,"JACK, BAR",0.2,422,384
1998,Jul,Florida West Coast,"JACK, BAR",0.1,127,113
1999,Jul,Florida West Coast,"JACK, BAR",0.2,476,518
2000,Jul,Florida West Coast,"JACK, BAR",0.2,439,400
2001,Jul,Florida West Coast,"JACK, BAR",0.4,864,589
2002,Jul,Florida West Coast,"JACK, BAR",0.2,346,276
2003,Jul,Florida West Coast,"JACK, BAR",0.6,"1,269","1,080"
2004,Jul,Florida West Coast,"JACK, BAR",1.2,"2,747","2,517"
2005,Jul,Florida West Coast,"JACK, BAR",0.4,891,760
2006,Jul,Florida West Coast,"JACK, BAR",0.7,"1,579","1,345"
2007,Jul,Florida West Coast,"JACK, BAR",0.3,673,634
2008,Jul,Florida West Coast,"JACK, BAR",1.2,"2,635","2,149"
2009,Jul,Florida West Coast,"JACK, BAR",0.9,"1,972","1,646"
2010,Jul,Florida West Coast,"JACK, BAR",0.1,132,127
2011,Jul,Florida West Coast,"JACK, BAR",0.9,"1,912","1,570"
2012,Jul,Florida West Coast,"JACK, BAR",1,"2,189","1,905"
2013,Jul,Florida West Coast,"JACK, BAR",2.8,"6,139","5,807"
2014,Jul,Florida West Coast,"JACK, BAR",2.7,"5,987","6,218"
2015,Jul,Florida West Coast,"JACK, BAR",1.9,"4,250","5,206"
2016,Jul,Florida West Coast,"JACK, BAR",4.2,"9,256","11,740"
1990,Jul,Florida West Coast,"JACK, CREVALLE",53.4,"117,663","33,971"
1991,Jul,Florida West Coast,"JACK, CREVALLE",139.3,"307,089","88,972"
1992,Jul,Florida West Coast,"JACK, CREVALLE",89,"196,174","55,547"
1993,Jul,Florida West Coast,"JACK, CREVALLE",80.7,"177,974","64,481"
1994,Jul,Florida West Coast,"JACK, CREVALLE",58.8,"129,669","47,264"
1995,Jul,Florida West Coast,"JACK, CREVALLE",2.6,"5,739","2,653"
1996,Jul,Florida West Coast,"JACK, CREVALLE",6.5,"14,222","9,853"
1997,Jul,Florida West Coast,"JACK, CREVALLE",13.7,"30,266","22,459"
1998,Jul,Florida West Coast,"JACK, CREVALLE",29.6,"65,357","39,745"
1999,Jul,Florida West Coast,"JACK, CREVALLE",17.6,"38,779","27,330"
2000,Jul,Florida West Coast,"JACK, CREVALLE",6.3,"13,973","8,294"
2001,Jul,Florida West Coast,"JACK, CREVALLE",12.6,"27,700","18,061"
2002,Jul,Florida West Coast,"JACK, CREVALLE",12.9,"28,363","20,072"
2003,Jul,Florida West Coast,"JACK, CREVALLE",21.7,"47,740","33,486"
2004,Jul,Florida West Coast,"JACK, CREVALLE",9.9,"21,757","14,730"
2005,Jul,Florida West Coast,"JACK, CREVALLE",6.4,"14,127","9,566"
2006,Jul,Florida West Coast,"JACK, CREVALLE",18.2,"40,047","32,141"
2007,Jul,Florida West Coast,"JACK, CREVALLE",5.4,"11,864","8,896"
2008,Jul,Florida West Coast,"JACK, CREVALLE",12.9,"28,489","22,905"
2009,Jul,Florida West Coast,"JACK, CREVALLE",9.1,"20,056","16,288"
2010,Jul,Florida West Coast,"JACK, CREVALLE",12.7,"27,963","26,179"
2011,Jul,Florida West Coast,"JACK, CREVALLE",2.9,"6,439","6,520"
2012,Jul,Florida West Coast,"JACK, CREVALLE",4.7,"10,439","9,223"
2013,Jul,Florida West Coast,"JACK, CREVALLE",6.4,"14,212","13,362"
2014,Jul,Florida West Coast,"JACK, CREVALLE",10.4,"22,856","18,891"
2015,Jul,Florida West Coast,"JACK, CREVALLE",12,"26,535","23,194"
2016,Jul,Florida West Coast,"JACK, CREVALLE",10.7,"23,604","19,612"
2014,Jul,Florida West Coast,"JACK, YELLOW",0.4,806,"1,392"
2015,Jul,Florida West Coast,"JACK, YELLOW",0.3,750,"1,227"
2016,Jul,Florida West Coast,"JACK, YELLOW",0.2,333,534
2014,Jul,Florida West Coast,JACKKNIFE-FISH,0,49,336
2015,Jul,Florida West Coast,JACKKNIFE-FISH,0,15,207
2016,Jul,Florida West Coast,JACKKNIFE-FISH,0,23,66
1995,Jul,Florida West Coast,JACKS,0.4,853,425
1996,Jul,Florida West Coast,JACKS,3.8,"8,270","4,679"
1997,Jul,Florida West Coast,JACKS,2.8,"6,224","3,180"
1998,Jul,Florida West Coast,JACKS,4,"8,755","4,756"
1999,Jul,Florida West Coast,JACKS,6.6,"14,603","7,940"
2000,Jul,Florida West Coast,JACKS,3.4,"7,464","4,097"
2001,Jul,Florida West Coast,JACKS,3,"6,655","3,647"
2002,Jul,Florida West Coast,JACKS,1.6,"3,435","1,728"
2003,Jul,Florida West Coast,JACKS,3.2,"7,005","4,048"
2004,Jul,Florida West Coast,JACKS,3.6,"7,914","4,645"
2005,Jul,Florida West Coast,JACKS,2.6,"5,724","3,719"
2006,Jul,Florida West Coast,JACKS,1.8,"3,884","2,428"
2007,Jul,Florida West Coast,JACKS,3.7,"8,265","5,420"
2008,Jul,Florida West Coast,JACKS,0.7,"1,481",979
2009,Jul,Florida West Coast,JACKS,3.5,"7,687","4,356"
2010,Jul,Florida West Coast,JACKS,6.4,"14,097","10,505"
2011,Jul,Florida West Coast,JACKS,2.6,"5,786","3,715"
2012,Jul,Florida West Coast,JACKS,12,"26,358","20,066"
2013,Jul,Florida West Coast,JACKS,5.1,"11,168","8,990"
2014,Jul,Florida West Coast,JACKS,10.4,"22,821","17,350"
2015,Jul,Florida West Coast,JACKS,6.4,"14,120","8,767"
2016,Jul,Florida West Coast,JACKS,9.5,"20,973","11,099"
1992,Jul,Louisiana,"JACK, ALMACO",1.7,"3,749","3,070"
1993,Jul,Louisiana,"JACK, ALMACO",0.6,"1,255","1,016"
1994,Jul,Louisiana,"JACK, ALMACO",1.9,"4,274","4,063"
1995,Jul,Louisiana,"JACK, ALMACO",1.3,"2,756","2,623"
1997,Jul,Louisiana,"JACK, ALMACO",1.1,"2,401","2,283"
1998,Jul,Louisiana,"JACK, ALMACO",0.6,"1,390","1,390"
1999,Jul,Louisiana,"JACK, ALMACO",0.5,"1,110","1,008"
2000,Jul,Louisiana,"JACK, ALMACO",0.9,"1,913","1,661"
2001,Jul,Louisiana,"JACK, ALMACO",1.7,"3,769","3,421"
2002,Jul,Louisiana,"JACK, ALMACO",0.9,"2,070","1,930"
2003,Jul,Louisiana,"JACK, ALMACO",0.6,"1,260",622
2004,Jul,Louisiana,"JACK, ALMACO",0.6,"1,364",816
2005,Jul,Louisiana,"JACK, ALMACO",1.1,"2,464","2,194"
2014,Jul,Louisiana,"JACK, ALMACO",0.1,159,231
2016,Jul,Louisiana,"JACK, ALMACO",0.1,264,467
1999,Jul,Louisiana,"JACK, BAR",0.7,"1,485","1,351"
2000,Jul,Louisiana,"JACK, BAR",0.3,612,614
2001,Jul,Louisiana,"JACK, BAR",0.7,"1,536","1,062"
2002,Jul,Louisiana,"JACK, BAR",1.7,"3,639","3,117"
2003,Jul,Louisiana,"JACK, BAR",1.1,"2,444","1,868"
2004,Jul,Louisiana,"JACK, BAR",1.4,"3,156","1,927"
2005,Jul,Louisiana,"JACK, BAR",0.9,"1,998","1,349"
2006,Jul,Louisiana,"JACK, BAR",1,"2,142","1,504"
2007,Jul,Louisiana,"JACK, BAR",1.2,"2,548","1,741"
2008,Jul,Louisiana,"JACK, BAR",2,"4,383","4,161"
2009,Jul,Louisiana,"JACK, BAR",1.2,"2,625","2,108"
2012,Jul,Louisiana,"JACK, BAR",1.9,"4,261","4,056"
2013,Jul,Louisiana,"JACK, BAR",1.8,"4,041","5,114"
2014,Jul,Louisiana,"JACK, BAR",2.1,"4,717","6,045"
