Year,Month,State,Species,Metric Tons,Pounds,$
1995,Jan,Louisiana,"SEATROUT, SPOTTED",109.6,"241,711","219,361"
1996,Jan,Louisiana,"SEATROUT, SPOTTED",100.6,"221,890","200,860"
1997,Jan,Louisiana,"SEATROUT, SPOTTED",147,"324,131","310,834"
1998,Jan,Louisiana,"SEATROUT, SPOTTED",9.5,"20,884","36,534"
1999,Jan,Louisiana,"SEATROUT, SPOTTED",10.2,"22,534","37,990"
2000,Jan,Louisiana,"SEATROUT, SPOTTED",3.1,"6,841","11,052"
2001,Jan,Louisiana,"SEATROUT, SPOTTED",10,"21,997","42,625"
2002,Jan,Louisiana,"SEATROUT, SPOTTED",9.7,"21,454","38,120"
2003,Jan,Louisiana,"SEATROUT, SPOTTED",3,"6,611","12,306"
2004,Jan,Louisiana,"SEATROUT, SPOTTED",3.7,"8,142","15,723"
2005,Jan,Louisiana,"SEATROUT, SPOTTED",5,"11,043","21,714"
2008,Jan,Louisiana,"SEATROUT, SPOTTED",1.6,"3,587","2,753"
1990,Jan,Mississippi,"SEATROUT, SAND",3,"6,514","1,963"
1991,Jan,Mississippi,"SEATROUT, SAND",2.4,"5,318","1,596"
1992,Jan,Mississippi,"SEATROUT, SAND",0.4,851,405
1993,Jan,Mississippi,"SEATROUT, SAND",2.1,"4,597","2,592"
1994,Jan,Mississippi,"SEATROUT, SAND",6.1,"13,388","7,337"
1995,Jan,Mississippi,"SEATROUT, SAND",0.2,496,249
1996,Jan,Mississippi,"SEATROUT, SAND",1.9,"4,126","1,702"
1998,Jan,Mississippi,"SEATROUT, SAND",0.1,186,86
1999,Jan,Mississippi,"SEATROUT, SAND",6.3,"13,870","4,404"
2000,Jan,Mississippi,"SEATROUT, SAND",3.8,"8,306","3,523"
2001,Jan,Mississippi,"SEATROUT, SAND",0.8,"1,783","1,005"
2002,Jan,Mississippi,"SEATROUT, SAND",3.1,"6,801","1,865"
2003,Jan,Mississippi,"SEATROUT, SAND",1.6,"3,592",959
2004,Jan,Mississippi,"SEATROUT, SAND",4.5,"9,949","2,582"
2005,Jan,Mississippi,"SEATROUT, SAND",4.8,"10,652","2,861"
2013,Jan,Mississippi,"SEATROUT, SAND",0.4,945,472
1990,Jan,Mississippi,"SEATROUT, SPOTTED",1.4,"2,999","3,516"
1991,Jan,Mississippi,"SEATROUT, SPOTTED",1.7,"3,684","5,924"
1992,Jan,Mississippi,"SEATROUT, SPOTTED",2.4,"5,224","5,226"
1993,Jan,Mississippi,"SEATROUT, SPOTTED",2.2,"4,924","6,295"
