Year,Month,State,Species,Metric Tons,Pounds,$
1997,Mar,Louisiana,"SHAD, AMERICAN",77.2,"170,193","20,687"
1998,Mar,Louisiana,"SHAD, AMERICAN",177.2,"390,683","41,522"
1999,Mar,Louisiana,"SHAD, AMERICAN",106.3,"234,335","26,309"
1999,Mar,Louisiana,"SHAD, GIZZARD",188.3,"415,179","40,101"
2000,Mar,Louisiana,"SHAD, GIZZARD",122,"268,864","25,187"
2001,Mar,Louisiana,"SHAD, GIZZARD",79.3,"174,869","17,665"
2002,Mar,Louisiana,"SHAD, GIZZARD",183.8,"405,100","48,724"
2003,Mar,Louisiana,"SHAD, GIZZARD",180,"396,780","51,466"
2004,Mar,Louisiana,"SHAD, GIZZARD",258.9,"570,727","66,982"
2005,Mar,Louisiana,"SHAD, GIZZARD",186.6,"411,288","69,598"
2006,Mar,Louisiana,"SHAD, GIZZARD",76.9,"169,448","20,364"
2007,Mar,Louisiana,"SHAD, GIZZARD",56.3,"124,198","24,245"
2008,Mar,Louisiana,"SHAD, GIZZARD",39.4,"86,920","16,795"
2009,Mar,Louisiana,"SHAD, GIZZARD",226.4,"499,200","94,148"
2010,Mar,Louisiana,"SHAD, GIZZARD",21.9,"48,189","8,510"
2011,Mar,Louisiana,"SHAD, GIZZARD",99.2,"218,763","39,615"
2012,Mar,Louisiana,"SHAD, GIZZARD",323.6,"713,431","141,828"
2013,Mar,Louisiana,"SHAD, GIZZARD",135.7,"299,192","60,445"
2014,Mar,Louisiana,"SHAD, GIZZARD",138.5,"305,244","108,330"
2015,Mar,Louisiana,"SHAD, GIZZARD",113,"249,042","55,904"
2016,Mar,Louisiana,"SHAD, GIZZARD",81.6,"179,918","41,811"
1990,Apr,Florida West Coast,"SHAD, AMERICAN",7,"15,380","1,532"
1991,Apr,Florida West Coast,"SHAD, AMERICAN",10.2,"22,447","2,226"
1992,Apr,Florida West Coast,"SHAD, AMERICAN",8.6,"18,927","2,406"
1993,Apr,Florida West Coast,"SHAD, AMERICAN",1,"2,281",486
1994,Apr,Florida West Coast,"SHAD, AMERICAN",8.9,"19,624","2,977"
1995,Apr,Florida West Coast,"SHAD, AMERICAN",0.8,"1,656",187
1990,Apr,Louisiana,"SHAD, AMERICAN",38.2,"84,300","8,406"
1991,Apr,Louisiana,"SHAD, AMERICAN",11.2,"24,592","2,806"
1992,Apr,Louisiana,"SHAD, AMERICAN",21.6,"47,572","6,945"
1993,Apr,Louisiana,"SHAD, AMERICAN",22,"48,543","4,711"
1994,Apr,Louisiana,"SHAD, AMERICAN",12,"26,351","2,664"
1995,Apr,Louisiana,"SHAD, AMERICAN",67.2,"148,106","14,754"
1996,Apr,Louisiana,"SHAD, AMERICAN",146.7,"323,523","34,856"
1997,Apr,Louisiana,"SHAD, AMERICAN",68.4,"150,845","19,078"
1998,Apr,Louisiana,"SHAD, AMERICAN",155.2,"342,138","36,263"
1999,Apr,Louisiana,"SHAD, AMERICAN",12.4,"27,314","2,989"
1999,Apr,Louisiana,"SHAD, GIZZARD",176.3,"388,628","39,327"
