Year,Month,State,Species,Metric Tons,Pounds,$
1999,Apr,Florida West Coast,SCORPIONFISHES,0.1,220,253
2000,Apr,Florida West Coast,SCORPIONFISHES,0.3,684,798
2001,Apr,Florida West Coast,SCORPIONFISHES,1,"2,174","2,512"
2002,Apr,Florida West Coast,SCORPIONFISHES,1.4,"3,058","3,594"
2003,Apr,Florida West Coast,SCORPIONFISHES,0.5,"1,132","1,394"
2004,Apr,Florida West Coast,SCORPIONFISHES,0.4,809,874
2005,Apr,Florida West Coast,SCORPIONFISHES,0.2,441,481
2006,Apr,Florida West Coast,SCORPIONFISHES,0.2,528,563
2007,Apr,Florida West Coast,SCORPIONFISHES,0.2,448,516
2008,Apr,Florida West Coast,SCORPIONFISHES,0.6,"1,262","1,395"
2009,Apr,Florida West Coast,SCORPIONFISHES,0.2,441,496
2010,Apr,Florida West Coast,SCORPIONFISHES,0.2,364,431
2011,Apr,Florida West Coast,SCORPIONFISHES,0.1,218,273
2012,Apr,Florida West Coast,SCORPIONFISHES,0.2,365,538
2013,Apr,Florida West Coast,SCORPIONFISHES,0.1,141,257
2014,Apr,Florida West Coast,SCORPIONFISHES,0.1,112,124
2015,Apr,Florida West Coast,SCORPIONFISHES,0.2,547,631
2016,Apr,Florida West Coast,SCORPIONFISHES,0.2,413,496
2000,Apr,Louisiana,"SCORPIONFISH, SPINYCHEEK",0,62,69
2001,Apr,Louisiana,"SCORPIONFISH, SPINYCHEEK",0,41,52
2002,Apr,Louisiana,"SCORPIONFISH, SPINYCHEEK",0,40,49
2003,Apr,Louisiana,"SCORPIONFISH, SPINYCHEEK",0,43,43
2004,Apr,Louisiana,"SCORPIONFISH, SPINYCHEEK",0.1,175,169
2005,Apr,Louisiana,"SCORPIONFISH, SPINYCHEEK",0,80,77
2008,Apr,Louisiana,"SCORPIONFISH, SPINYCHEEK",0,108,107
1999,Apr,Louisiana,SCORPIONFISHES,0.1,122,123
2002,Apr,Mississippi,SCORPIONFISHES,0.3,586,296
1991,May,Florida West Coast,SCORPIONFISHES,0.2,476,118
1994,May,Florida West Coast,SCORPIONFISHES,0.2,447,453
1995,May,Florida West Coast,SCORPIONFISHES,0.4,916,734
1996,May,Florida West Coast,SCORPIONFISHES,0.6,"1,343","1,763"
1997,May,Florida West Coast,SCORPIONFISHES,0.9,"2,035","1,818"
1998,May,Florida West Coast,SCORPIONFISHES,1,"2,155","2,348"
1999,May,Florida West Coast,SCORPIONFISHES,0.2,416,459
2000,May,Florida West Coast,SCORPIONFISHES,0.5,"1,121","1,128"
2001,May,Florida West Coast,SCORPIONFISHES,2,"4,483","5,075"
2002,May,Florida West Coast,SCORPIONFISHES,1.6,"3,457","3,985"
2003,May,Florida West Coast,SCORPIONFISHES,0.9,"1,956","2,128"
2004,May,Florida West Coast,SCORPIONFISHES,0.3,673,702
2005,May,Florida West Coast,SCORPIONFISHES,0.3,730,761
2006,May,Florida West Coast,SCORPIONFISHES,0.4,913,808
2007,May,Florida West Coast,SCORPIONFISHES,0.2,463,490
2008,May,Florida West Coast,SCORPIONFISHES,0.1,305,396
2009,May,Florida West Coast,SCORPIONFISHES,0.2,358,452
2010,May,Florida West Coast,SCORPIONFISHES,0.1,277,359
2011,May,Florida West Coast,SCORPIONFISHES,0.1,131,175
2012,May,Florida West Coast,SCORPIONFISHES,0.2,385,450
2013,May,Florida West Coast,SCORPIONFISHES,0.2,543,709
2014,May,Florida West Coast,SCORPIONFISHES,0.1,159,257
2015,May,Florida West Coast,SCORPIONFISHES,0.3,556,"1,148"
2016,May,Florida West Coast,SCORPIONFISHES,0.1,313,389
1997,May,Louisiana,"SCORPIONFISH, SPINYCHEEK",0,60,60
2000,May,Louisiana,"SCORPIONFISH, SPINYCHEEK",0,35,41
2002,May,Louisiana,"SCORPIONFISH, SPINYCHEEK",0,56,55
2003,May,Louisiana,"SCORPIONFISH, SPINYCHEEK",0,53,51
2005,May,Louisiana,"SCORPIONFISH, SPINYCHEEK",0,47,46
2006,May,Louisiana,"SCORPIONFISH, SPINYCHEEK",0,16,16
2002,May,Louisiana,"SCORPIONFISH, SPOTTED",0,16,15
1999,May,Louisiana,SCORPIONFISHES,0,76,75
1991,Jun,Florida West Coast,SCORPIONFISHES,0.2,526,130
1992,Jun,Florida West Coast,SCORPIONFISHES,0.3,724,724
1994,Jun,Florida West Coast,SCORPIONFISHES,0.3,573,589
1995,Jun,Florida West Coast,SCORPIONFISHES,0.3,770,780
1996,Jun,Florida West Coast,SCORPIONFISHES,0.4,813,922
1997,Jun,Florida West Coast,SCORPIONFISHES,0.6,"1,228","1,197"
1998,Jun,Florida West Coast,SCORPIONFISHES,0.5,"1,017","1,239"
1999,Jun,Florida West Coast,SCORPIONFISHES,0.3,578,718
2000,Jun,Florida West Coast,SCORPIONFISHES,1,"2,164","2,441"
2001,Jun,Florida West Coast,SCORPIONFISHES,0.8,"1,862","2,024"
2002,Jun,Florida West Coast,SCORPIONFISHES,1,"2,262","2,539"
2003,Jun,Florida West Coast,SCORPIONFISHES,1,"2,218","2,461"
2004,Jun,Florida West Coast,SCORPIONFISHES,0.2,508,523
2005,Jun,Florida West Coast,SCORPIONFISHES,0.1,312,324
2006,Jun,Florida West Coast,SCORPIONFISHES,0.3,728,796
2007,Jun,Florida West Coast,SCORPIONFISHES,0,57,20
2009,Jun,Florida West Coast,SCORPIONFISHES,0.2,422,536
2011,Jun,Florida West Coast,SCORPIONFISHES,0.5,996,"1,002"
2012,Jun,Florida West Coast,SCORPIONFISHES,0.1,206,198
2013,Jun,Florida West Coast,SCORPIONFISHES,0.1,310,392
2014,Jun,Florida West Coast,SCORPIONFISHES,0.1,139,150
2015,Jun,Florida West Coast,SCORPIONFISHES,0.4,913,"1,119"
2016,Jun,Florida West Coast,SCORPIONFISHES,0.2,542,678
1996,Jun,Louisiana,"SCORPIONFISH, SPINYCHEEK",0,88,88
2002,Jun,Louisiana,"SCORPIONFISH, SPINYCHEEK",0.1,161,175
2003,Jun,Louisiana,"SCORPIONFISH, SPINYCHEEK",0,55,54
2004,Jun,Louisiana,"SCORPIONFISH, SPINYCHEEK",0,45,45
2005,Jun,Louisiana,"SCORPIONFISH, SPINYCHEEK",0,73,75
2006,Jun,Louisiana,"SCORPIONFISH, SPINYCHEEK",0.1,190,191
1999,Jun,Louisiana,SCORPIONFISHES,0,12,11
2002,Jun,Louisiana,SCORPIONFISHES,0,9,11
2002,Jun,Mississippi,SCORPIONFISHES,0.4,813,408
1991,Jul,Florida West Coast,SCORPIONFISHES,0.1,185,45
1992,Jul,Florida West Coast,SCORPIONFISHES,0.3,705,705
1994,Jul,Florida West Coast,SCORPIONFISHES,0.4,881,472
1995,Jul,Florida West Coast,SCORPIONFISHES,0.2,458,329
1996,Jul,Florida West Coast,SCORPIONFISHES,0.2,460,512
1997,Jul,Florida West Coast,SCORPIONFISHES,0.9,"2,060","2,054"
1998,Jul,Florida West Coast,SCORPIONFISHES,0.3,763,930
1999,Jul,Florida West Coast,SCORPIONFISHES,0.3,670,851
2000,Jul,Florida West Coast,SCORPIONFISHES,0.7,"1,538","1,708"
2001,Jul,Florida West Coast,SCORPIONFISHES,0.4,854,943
2002,Jul,Florida West Coast,SCORPIONFISHES,1.1,"2,535","2,831"
2003,Jul,Florida West Coast,SCORPIONFISHES,0.3,591,662
2004,Jul,Florida West Coast,SCORPIONFISHES,0,102,114
2006,Jul,Florida West Coast,SCORPIONFISHES,0.3,741,931
2011,Jul,Florida West Coast,SCORPIONFISHES,0.1,276,302
2013,Jul,Florida West Coast,SCORPIONFISHES,0.2,376,475
2014,Jul,Florida West Coast,SCORPIONFISHES,0.1,172,306
2015,Jul,Florida West Coast,SCORPIONFISHES,0.1,322,402
2016,Jul,Florida West Coast,SCORPIONFISHES,0.2,371,475
2002,Jul,Louisiana,"SCORPIONFISH, SPINYCHEEK",0.2,338,331
1999,Jul,Louisiana,SCORPIONFISHES,1.2,"2,552","2,558"
2002,Jul,Mississippi,SCORPIONFISHES,0.3,580,292
1991,Aug,Florida West Coast,SCORPIONFISHES,0.1,130,32
1992,Aug,Florida West Coast,SCORPIONFISHES,0.2,388,388
1993,Aug,Florida West Coast,SCORPIONFISHES,0.1,315,284
1994,Aug,Florida West Coast,SCORPIONFISHES,0.3,674,674
1995,Aug,Florida West Coast,SCORPIONFISHES,0.2,551,338
1996,Aug,Florida West Coast,SCORPIONFISHES,0.3,661,"1,194"
1997,Aug,Florida West Coast,SCORPIONFISHES,0.7,"1,484","1,516"
1998,Aug,Florida West Coast,SCORPIONFISHES,0.5,"1,036","2,349"
1999,Aug,Florida West Coast,SCORPIONFISHES,0.4,797,952
2000,Aug,Florida West Coast,SCORPIONFISHES,0.8,"1,710","1,860"
2001,Aug,Florida West Coast,SCORPIONFISHES,0.6,"1,371","1,452"
2002,Aug,Florida West Coast,SCORPIONFISHES,0.4,840,935
2003,Aug,Florida West Coast,SCORPIONFISHES,0.3,640,674
2004,Aug,Florida West Coast,SCORPIONFISHES,0.1,118,107
2005,Aug,Florida West Coast,SCORPIONFISHES,0,105,109
2006,Aug,Florida West Coast,SCORPIONFISHES,0,53,21
2011,Aug,Florida West Coast,SCORPIONFISHES,0,77,102
2012,Aug,Florida West Coast,SCORPIONFISHES,0.4,820,"1,038"
2013,Aug,Florida West Coast,SCORPIONFISHES,0.4,849,"1,203"
2014,Aug,Florida West Coast,SCORPIONFISHES,0.1,283,428
2015,Aug,Florida West Coast,SCORPIONFISHES,0.2,342,554
2016,Aug,Florida West Coast,SCORPIONFISHES,0.1,298,362
2002,Aug,Louisiana,"SCORPIONFISH, SPINYCHEEK",0,7,7
2003,Aug,Louisiana,"SCORPIONFISH, SPINYCHEEK",0,44,42
1999,Aug,Louisiana,SCORPIONFISHES,0,97,97
2002,Aug,Louisiana,SCORPIONFISHES,0,9,7
2002,Aug,Mississippi,SCORPIONFISHES,1,"2,226","1,114"
2011,Aug,Texas,SCORPIONFISHES,0,34,69
1991,Sep,Florida West Coast,SCORPIONFISHES,0,56,12
1992,Sep,Florida West Coast,SCORPIONFISHES,0.1,304,304
1993,Sep,Florida West Coast,SCORPIONFISHES,0.1,330,372
1994,Sep,Florida West Coast,SCORPIONFISHES,0.5,"1,136","1,136"
1995,Sep,Florida West Coast,SCORPIONFISHES,0.2,524,611
1996,Sep,Florida West Coast,SCORPIONFISHES,0.4,992,973
1997,Sep,Florida West Coast,SCORPIONFISHES,0.4,946,936
1998,Sep,Florida West Coast,SCORPIONFISHES,0.3,747,831
1999,Sep,Florida West Coast,SCORPIONFISHES,0.1,317,386
2000,Sep,Florida West Coast,SCORPIONFISHES,0.5,"1,109","1,335"
2001,Sep,Florida West Coast,SCORPIONFISHES,0.3,586,667
2002,Sep,Florida West Coast,SCORPIONFISHES,0.3,702,768
2003,Sep,Florida West Coast,SCORPIONFISHES,0.3,746,820
2009,Sep,Florida West Coast,SCORPIONFISHES,0.2,344,188
2010,Sep,Florida West Coast,SCORPIONFISHES,0.3,719,519
2012,Sep,Florida West Coast,SCORPIONFISHES,0.2,351,474
2013,Sep,Florida West Coast,SCORPIONFISHES,0,72,85
2014,Sep,Florida West Coast,SCORPIONFISHES,0,51,67
2015,Sep,Florida West Coast,SCORPIONFISHES,0,53,39
2016,Sep,Florida West Coast,SCORPIONFISHES,0.3,610,878
1994,Sep,Louisiana,"SCORPIONFISH, SPINYCHEEK",0.2,402,437
1996,Sep,Louisiana,"SCORPIONFISH, SPINYCHEEK",0.1,113,118
2002,Sep,Louisiana,"SCORPIONFISH, SPINYCHEEK",0.1,287,276
2003,Sep,Louisiana,"SCORPIONFISH, SPINYCHEEK",0.1,220,212
2002,Sep,Mississippi,SCORPIONFISHES,0.4,807,404
2010,Sep,Texas,SCORPIONFISHES,0,40,77
1992,Oct,Florida West Coast,SCORPIONFISHES,0,59,59
1993,Oct,Florida West Coast,SCORPIONFISHES,0.1,207,185
1996,Oct,Florida West Coast,SCORPIONFISHES,0.5,993,"1,019"
1997,Oct,Florida West Coast,SCORPIONFISHES,0.6,"1,412","1,359"
1998,Oct,Florida West Coast,SCORPIONFISHES,0.3,628,682
1999,Oct,Florida West Coast,SCORPIONFISHES,0.2,417,455
2000,Oct,Florida West Coast,SCORPIONFISHES,0.2,527,651
2001,Oct,Florida West Coast,SCORPIONFISHES,0.2,530,608
2002,Oct,Florida West Coast,SCORPIONFISHES,0.4,865,"1,006"
2003,Oct,Florida West Coast,SCORPIONFISHES,0.2,355,395
2011,Oct,Florida West Coast,SCORPIONFISHES,0.1,302,376
2012,Oct,Florida West Coast,SCORPIONFISHES,0.1,263,286
2013,Oct,Florida West Coast,SCORPIONFISHES,0.2,386,427
2014,Oct,Florida West Coast,SCORPIONFISHES,0.1,143,171
2015,Oct,Florida West Coast,SCORPIONFISHES,0.1,160,"1,161"
2016,Oct,Florida West Coast,SCORPIONFISHES,0.2,500,705
2000,Oct,Louisiana,"SCORPIONFISH, SPINYCHEEK",0,102,127
2002,Oct,Louisiana,"SCORPIONFISH, SPINYCHEEK",0,103,110
1999,Oct,Louisiana,SCORPIONFISHES,0,36,46
2000,Oct,Louisiana,SCORPIONFISHES,0,19,22
2002,Oct,Mississippi,SCORPIONFISHES,0.2,532,269
2011,Oct,Texas,SCORPIONFISHES,0,108,230
1992,Nov,Florida West Coast,SCORPIONFISHES,0.1,292,292
1994,Nov,Florida West Coast,SCORPIONFISHES,0.1,120,120
1995,Nov,Florida West Coast,SCORPIONFISHES,0.1,163,163
1996,Nov,Florida West Coast,SCORPIONFISHES,0.2,486,472
1997,Nov,Florida West Coast,SCORPIONFISHES,0.3,741,809
1998,Nov,Florida West Coast,SCORPIONFISHES,1.1,"2,504","1,768"
1999,Nov,Florida West Coast,SCORPIONFISHES,0.6,"1,400","1,512"
2000,Nov,Florida West Coast,SCORPIONFISHES,0.2,342,371
2001,Nov,Florida West Coast,SCORPIONFISHES,0.8,"1,799","2,214"
2002,Nov,Florida West Coast,SCORPIONFISHES,0.3,760,762
2003,Nov,Florida West Coast,SCORPIONFISHES,0.3,759,691
2007,Nov,Florida West Coast,SCORPIONFISHES,0,90,38
2008,Nov,Florida West Coast,SCORPIONFISHES,0.3,595,681
