Year,Month,State,Species,Metric Tons,Pounds,$
2012,May,Florida West Coast,BUTTERFISH,114.9,"253,207","77,199"
2013,May,Florida West Coast,BUTTERFISH,50.4,"111,011","42,880"
2014,May,Florida West Coast,BUTTERFISH,41,"90,371","36,137"
2015,May,Florida West Coast,BUTTERFISH,12.6,"27,879","8,835"
2002,Jun,Alabama,BUTTERFISH,0.4,975,554
2003,Jun,Alabama,BUTTERFISH,0.2,373,205
2004,Jun,Alabama,BUTTERFISH,0.3,723,427
2005,Jun,Alabama,BUTTERFISH,0.4,922,548
2006,Jun,Alabama,BUTTERFISH,1.2,"2,704","1,727"
2007,Jun,Alabama,BUTTERFISH,0.8,"1,662","1,007"
2008,Jun,Alabama,BUTTERFISH,0.5,994,505
2009,Jun,Alabama,BUTTERFISH,0.3,763,442
2011,Jun,Alabama,BUTTERFISH,5.1,"11,189","7,230"
2012,Jun,Alabama,BUTTERFISH,1.5,"3,412","2,154"
2013,Jun,Alabama,BUTTERFISH,15.7,"34,503","14,145"
2014,Jun,Alabama,BUTTERFISH,1.8,"3,912","2,741"
2015,Jun,Alabama,BUTTERFISH,0.9,"1,938","1,295"
2016,Jun,Alabama,BUTTERFISH,3,"6,567","5,023"
1991,Jun,Florida West Coast,BUTTERFISH,16,"35,197","11,119"
1992,Jun,Florida West Coast,BUTTERFISH,34.8,"76,681","27,779"
1993,Jun,Florida West Coast,BUTTERFISH,36.4,"80,310","22,727"
1994,Jun,Florida West Coast,BUTTERFISH,12.4,"27,380","9,755"
1995,Jun,Florida West Coast,BUTTERFISH,58.3,"128,633","60,457"
1997,Jun,Florida West Coast,BUTTERFISH,20.2,"44,443","22,301"
1998,Jun,Florida West Coast,BUTTERFISH,91.6,"202,021","167,168"
1999,Jun,Florida West Coast,BUTTERFISH,16.9,"37,283","7,774"
2000,Jun,Florida West Coast,BUTTERFISH,39,"86,064","23,668"
2001,Jun,Florida West Coast,BUTTERFISH,53.5,"117,972","58,988"
2002,Jun,Florida West Coast,BUTTERFISH,68.5,"151,077","116,607"
2003,Jun,Florida West Coast,BUTTERFISH,73,"160,844","112,584"
2004,Jun,Florida West Coast,BUTTERFISH,17.1,"37,719","9,444"
2005,Jun,Florida West Coast,BUTTERFISH,48.8,"107,617","27,040"
2006,Jun,Florida West Coast,BUTTERFISH,81.1,"178,822","53,662"
2007,Jun,Florida West Coast,BUTTERFISH,5.1,"11,224","3,373"
2008,Jun,Florida West Coast,BUTTERFISH,72.2,"159,087","54,351"
2009,Jun,Florida West Coast,BUTTERFISH,133.4,"294,075","88,275"
2011,Jun,Florida West Coast,BUTTERFISH,114,"251,381","71,566"
2012,Jun,Florida West Coast,BUTTERFISH,84.8,"186,889","55,650"
2013,Jun,Florida West Coast,BUTTERFISH,34.9,"76,984","28,101"
2015,Jun,Florida West Coast,BUTTERFISH,34.2,"75,395","26,701"
2002,Jul,Alabama,BUTTERFISH,0.4,907,523
2003,Jul,Alabama,BUTTERFISH,0.1,247,143
2004,Jul,Alabama,BUTTERFISH,0.3,576,343
2005,Jul,Alabama,BUTTERFISH,0.2,419,252
2006,Jul,Alabama,BUTTERFISH,0.4,831,499
